batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-008,v01,S01,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S01-firstframe.png,2044155,002ab59747f69f72d24e58104048b803e386db6946054d457e62fb8b7a0dde86,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S01-prompt-zh-en.txt,36334acb8e52e0c2e60de0bce772dc6e6570e5beec4ab7704d4d948305a6f184,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-008/production/v01/05_grok_videos/01_raw/HC20260810-008-v01-S01-takeNN.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S02,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S02-firstframe.png,1605883,84197b437f9336c7063b867f67af04acb7dd1d3fdd6e24452bc87dcf64312cb9,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S02-prompt-zh-en.txt,f6d4762c0737f37be360b9ffc9f504f431ec971fe763140238b6026ae552b48f,04.00,09.20,deterministic_post,0.00,09_泛健康日更/work/HC20260810-008/production/v01/06_edit/01_rough_cut/HC20260810-008-v01-S02-deterministic-post.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S03,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S03-firstframe.png,2158421,8ecebf818b6d9971d2b59f9fae7b8f43bc09b84d74b2afe0d65fba4715bcf9f3,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S03-prompt-zh-en.txt,845d878beb332a9abf4d9d75f45641c89156f592b9dcfb0eb399b30b1da37810,09.20,14.50,grok_manual,5.30,09_泛健康日更/work/HC20260810-008/production/v01/05_grok_videos/01_raw/HC20260810-008-v01-S03-takeNN.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S04,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S04-firstframe.png,2252789,6c9b2689e407458d1bc761769a300db31ab55243fd80da2588584aab3420378b,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S04-prompt-zh-en.txt,98a36fca67b519d5acc695b27924f2f222f2fbe83ca0988d1406a47a61f4fb2c,14.50,19.80,grok_manual,5.30,09_泛健康日更/work/HC20260810-008/production/v01/05_grok_videos/01_raw/HC20260810-008-v01-S04-takeNN.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S05,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S05-firstframe.png,1711769,c6034c67f12693a0470b16aa06868e8cfc344df45086021f7854735c22d661e8,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S05-prompt-zh-en.txt,61132dc3ff1b1a3bb51ee8a00e9581b15f5719432c38457e0266da4f046af6ca,19.80,25.20,deterministic_post,0.00,09_泛健康日更/work/HC20260810-008/production/v01/06_edit/01_rough_cut/HC20260810-008-v01-S05-deterministic-post.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S06,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S06-firstframe.png,2099314,8dcbb571e735c6e6dd6ff38d2841ec7596d836f5f48ad3aebf680a2f78072664,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S06-prompt-zh-en.txt,2a1f1ba6c6029e45a45aebbce73ef519e6f3c91c0eada53b1341b5cc729efc4e,25.20,30.70,grok_manual,5.50,09_泛健康日更/work/HC20260810-008/production/v01/05_grok_videos/01_raw/HC20260810-008-v01-S06-takeNN.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S07,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S07-firstframe.png,1765498,2f6d97df70fb1d476a3a77cfb3c5099b63df725f740a836752719576e24140cd,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S07-prompt-zh-en.txt,5fb3e6932340327dd0f9584284600ee4606a36aa21f39bdace1abdd1e5466561,30.70,36.20,deterministic_post,0.00,09_泛健康日更/work/HC20260810-008/production/v01/06_edit/01_rough_cut/HC20260810-008-v01-S07-deterministic-post.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S08,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S08-firstframe.png,1881527,3c98beb544d663af85a44bc401bbb3ff5d564001320032188a17a4b1a7862737,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S08-prompt-zh-en.txt,9e33f97b83baacc444eff8dbf2c2f2ca665ba957fa42bfdf5f1183a96f6fb718,36.20,41.80,deterministic_post,0.00,09_泛健康日更/work/HC20260810-008/production/v01/06_edit/01_rough_cut/HC20260810-008-v01-S08-deterministic-post.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S09,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S09-firstframe.png,2261926,b56dfa9702d007b1811e1fef74de6c09d6a2236c2ee6eb0b5571a50c13ffee3c,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S09-prompt-zh-en.txt,19c86a7aeebb4af32d503e72de4491e08bbf84d5beb64b6eb0209c085cf8f529,41.80,48.20,grok_manual,5.80,09_泛健康日更/work/HC20260810-008/production/v01/05_grok_videos/01_raw/HC20260810-008-v01-S09-takeNN.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-008,v01,S10,09_泛健康日更/work/HC20260810-008/production/v01/03_first_frames/HC20260810-008-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-008-v01-S10-firstframe.png,2238503,8073574da8f41c7f56985ef09736c516a4e73841507594fb704317cb021b0320,09_泛健康日更/work/HC20260810-008/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-008-v01-S10-prompt-zh-en.txt,25592a3794b1bfaff5c3bf32cfc8abf4f8688d5de5a93bb83f65d1a83aca6916,48.20,56.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-008/production/v01/06_edit/01_rough_cut/HC20260810-008-v01-S10-deterministic-post.mp4,6b98cabd2c36d3b31281780bec7ecf6ea752991fb88517455b98389ccb475537,2582fbd3ab61c402355e91ed3050bf205825849cb2d04683f292cf4873bb2845,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
