batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-002,v01,S01,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S01-firstframe.png,2149251,c849d17c006db022a3b15a89897af3e5a301e54b21d30ce3d9e461b63d4b1c6e,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S01-prompt-zh-en.txt,bd34a53d77fab195d2d5a0cf8ff10ab2cc37d71f2bd1acd1cbc43edccd68dee0,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S01-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S02,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S02-firstframe.png,1646834,e6059ff3ef10e7cd9c0e7c062ef7ed792f7575c37552ab42ea0013863b9e8dd4,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S02-prompt-zh-en.txt,b781bcec6fab8b1bfa12e88667f614b54b89fa1152dabe773140c33f283d4e2d,04.00,09.40,deterministic_post,0.00,09_泛健康日更/work/HC20260810-002/production/v01/06_edit/01_rough_cut/HC20260810-002-v01-S02-deterministic-post.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S03,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S03-firstframe.png,2115059,333ddb73f1db1e5874491469ea43911994fe92919c83e69a33440eab7f44d4b5,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S03-prompt-zh-en.txt,49eb79efe75378ad811310786f812b64b78211e795a71d5f08685519925a6e39,09.40,14.80,grok_manual,5.40,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S03-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S04,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S04-firstframe.png,1920132,262f918aa070df29b4ace913fb544b26baa7ce389d03dac8b18ee1055e082e5f,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S04-prompt-zh-en.txt,77c51e1ca26a80a57f94c1a6d1b9fca85c8acea4f5c03e35cc99779837c95b91,14.80,20.20,grok_manual,5.40,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S04-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S05,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S05-firstframe.png,2031943,5b0959d59261470776f1fc05c7a232627f380d946e6e17bdce95c442568136f7,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S05-prompt-zh-en.txt,d80da1e9b4b66310ec4afa9519d772c1ee3c9620a36eeee24f8bc5178897b7da,20.20,25.60,grok_manual,5.40,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S05-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S06,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S06-firstframe.png,2183856,f21bf18c41201bcaf38a2e54fcf2fe397aa8b5a4f3e983fb6d4ca1d190a26464,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S06-prompt-zh-en.txt,d305577e684ba2288634807da3f56ea9a85115b92ff96d3cf8e255aa5e79e95a,25.60,31.10,grok_manual,5.50,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S06-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S07,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S07-firstframe.png,2069697,aa06cd2a24c4e2c580eb1c1e4c9808b5bf68a8f2bcf057148e959dd4db1fe8ff,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S07-prompt-zh-en.txt,1e3b6632648e032fd6756afe13d9014bab8751add6973b7c69cd0f6540c10e95,31.10,36.70,grok_manual,5.60,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S07-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S08,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S08-firstframe.png,1850883,5458290eec7c0119317a116aba0ca67554220a8846ae6bbe2c3fee45d804af37,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S08-prompt-zh-en.txt,0c91b1cc7b1ed89b5da97bd961ed54fc0ec57354fe35eaf41af297c43f22b102,36.70,42.40,grok_manual,5.70,09_泛健康日更/work/HC20260810-002/production/v01/05_grok_videos/01_raw/HC20260810-002-v01-S08-takeNN.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S09,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S09-firstframe.png,1773343,a38c6d60bc0257428feb14fff2addc0943f59f04042c8dcde74370e682814023,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S09-prompt-zh-en.txt,e02597125d3d3e9c699a03aefd032cc1720fb641f06239343de8ad906dc6d171,42.40,48.60,deterministic_post,0.00,09_泛健康日更/work/HC20260810-002/production/v01/06_edit/01_rough_cut/HC20260810-002-v01-S09-deterministic-post.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-002,v01,S10,09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-002-v01-S10-firstframe.png,36244,c5e69bf794b63cd36ac941c0d08f35871ce9e8135e0b6540a7b44d4da7f28d23,09_泛健康日更/work/HC20260810-002/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-002-v01-S10-prompt-zh-en.txt,a8db702254d64e09404f36f863ef4ebf2e351452865887c1613257162d782f50,48.60,55.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-002/production/v01/06_edit/01_rough_cut/HC20260810-002-v01-S10-deterministic-post.mp4,88e152039b49bc4e2f3a345df5aaacabb309112f36eb1544756cbf9bc701ff1f,7a8402bc54f652d0ab70185390637839571ea70a399460dc6d3c61a1e38b2fbe,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
