batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-006,v01,S01,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S01-firstframe.png,2476183,bb69eac4f625277a5b4cae88930d332d89fa665eaa2442d720a9b451a4989229,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S01-prompt-zh-en.txt,ec94533cb0e1d0d0cb9102147d1d699b2f4f4025b2ea15f022a63299519f6dfc,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S01A-takeNN.mp4|09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S01B-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S02,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S02-firstframe.png,1773335,20a14d22ade2122be92f23655185bab3989fed4297de61867b0d795afc64c616,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S02-prompt-zh-en.txt,eda1b0f66b844f6ec832998fa0e931c5326a1a05b814e5be03d9e616732b5f76,04.00,09.90,deterministic_post,0.00,09_泛健康日更/work/HC20260810-006/production/v01/06_edit/01_rough_cut/HC20260810-006-v01-S02-deterministic-post.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S03,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S03-firstframe.png,2289537,60de6bec80a1df458d969ca5dea06462e87b04b8313e36922837217cf3e11128,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S03-prompt-zh-en.txt,a098fa16859effc56b633bde37f613812e7585a1be25690c61c254f74bdde813,09.90,14.80,grok_manual,4.90,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S03-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S04,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S04-firstframe.png,2097272,36df82d591b4f379ef6aa15a46d7c3d3ec6837a8d9c627e02eea470d304371ce,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S04-prompt-zh-en.txt,df97eca28aa733537823a4524179a3a2be1ee3ac2d446f7130fca51960b3e881,14.80,20.00,grok_manual,5.20,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S04-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S05,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S05-firstframe.png,2467778,43e64290ae7dad7d101e4aeac18425c466d4f42df51b74dbb11c3c289b29b73d,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S05-prompt-zh-en.txt,eca60cefa7aaafea2fa2107bfaf63a8231c51777bd554b4eb45cc17171a71a68,20.00,25.20,grok_manual,5.20,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S05-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S06,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S06-firstframe.png,1853496,f5681f85197e05004527028eb3752087183ed0f3c3e29b8aa9930cb0dfbde5b8,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S06-prompt-zh-en.txt,d6e7e2a10d1d57c155e51a7f96b17f09cdfa979079f088117ff76252f1e8e86f,25.20,30.50,grok_manual,5.30,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S06-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S07,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S07-firstframe.png,2200114,8ef36806244aa23ec5c2de5b6352ac4cdedc441ea4e5d4a0e4884703c1c3c7fd,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S07-prompt-zh-en.txt,46100f24f374183693fbeaf528eb5780d09526c7d9d84715f32dbab9f3e9c2a2,30.50,35.90,grok_manual,5.40,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S07-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S08,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S08-firstframe.png,2151331,3b87681f9f908d12f5810ad567b3d95352d7907432458e11dd3d6072fbca223f,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S08-prompt-zh-en.txt,8f1c2b614cd3d28302b1eeca6ddcf1d4d03385220a4dfd0d5240defd83d61a2a,35.90,41.40,grok_manual,5.50,09_泛健康日更/work/HC20260810-006/production/v01/05_grok_videos/01_raw/HC20260810-006-v01-S08-takeNN.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S09,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S09-firstframe.png,1517348,88b13bc976ce3192467d267dddc7536c870200c0a5c369cff1b268dccfcc4b8c,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S09-prompt-zh-en.txt,8ffae51479c6df6c655c391afc451d40984a5c694c909ce4193161691a6f6fe5,41.40,47.50,deterministic_post,0.00,09_泛健康日更/work/HC20260810-006/production/v01/06_edit/01_rough_cut/HC20260810-006-v01-S09-deterministic-post.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-006,v01,S10,09_泛健康日更/work/HC20260810-006/production/v01/03_first_frames/HC20260810-006-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-006-v01-S10-firstframe.png,1688710,6da9004450024f7c3df3fffe3e0e18fdf3f1d3751327855dbb2abe78f68ddadd,09_泛健康日更/work/HC20260810-006/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-006-v01-S10-prompt-zh-en.txt,945db4a0e8c016b68d039d3cd21ee97587c94f5a6a685893d29402523e09c5df,47.50,54.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-006/production/v01/06_edit/01_rough_cut/HC20260810-006-v01-S10-deterministic-post.mp4,8f310a759e6a6344fc693510e733adbdf61d325247e7f01b4931ced537a0dfde,0998ce6a4e3ace8fbe5eb27036cd93b7fc72ffc62ce5ca7d009ebd9b76ae3974,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
