batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-003,v01,S01,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S01-firstframe.png,2070415,32fad8b746573df906464e3acbc66adcf5a7e4d04c5a56cd10d828bcc4b6a358,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S01-prompt-zh-en.txt,1eb1ed567992830e4b3d293c6982bdc71b3e7cb1f78c183872b59e3aa484f1dd,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S01-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S02,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S02-firstframe.png,1815167,05309d5c341f121a8c0a400f17f748bf1457bbecc3f36168632e841103c1d080,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S02-prompt-zh-en.txt,6f4abf2cbcabdbaec7a95b404be81d895e08e302c0dbbccbe52956b6fea52edf,04.00,09.00,grok_manual,5.00,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S02-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S03,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S03-firstframe.png,1906101,301d09376129abe9858ac34f48e9f35683347f214d80de4dee8ada08f87e34db,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S03-prompt-zh-en.txt,f709fb09bf4d2164a0d19d4cf4a95b4c4dfc6d13acd4eb89b09c08eae9b70d45,09.00,14.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-003/production/v01/06_edit/01_rough_cut/HC20260810-003-v01-S03-deterministic-post.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S04,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S04-firstframe.png,2053472,06a0cca336f9c9ac43b082c507c23b0088adabd85a5cc4cbc7cfda418f2fff45,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S04-prompt-zh-en.txt,30a6e94fbb7a52dfe8c306d398010b5ac729c2d5f3fb08709e1d74cf15b69fb2,14.00,19.50,grok_manual,5.50,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S04-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S05,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S05-firstframe.png,2047206,802b42cc210425d087f335882ea36a37f8a26e2281304e26ccd208dc4105e960,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S05-prompt-zh-en.txt,6e9d7fa6a8ed225ef23267d915211bd0b4595158560e9fd2cd38c2c436058a62,19.50,25.00,grok_manual,5.50,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S05-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S06,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S06-firstframe.png,2113298,62d9fee71a209ce1cea3e39061749507a0c296454589c7f4a294f18b3e859ee2,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S06-prompt-zh-en.txt,8353406e91fc32f7d35c93eaae52428db60307c9331edd19508cdde0553a247b,25.00,30.50,grok_manual,5.50,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S06-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S07,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S07-firstframe.png,48411,4b00b7752cae6bd2d3e9b8b921148a8e74e17642b7691894bea50460b5b80515,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S07-prompt-zh-en.txt,00363ad4b0a3cff60af0e76e7b4a7ec6e9130ea4d63ceffcd602ca2bf8eac5cc,30.50,36.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-003/production/v01/06_edit/01_rough_cut/HC20260810-003-v01-S07-deterministic-post.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S08,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S08-firstframe.png,1967451,aaaca833b87a55a4c4f8086ded09f959fa0e2730f07c8ccad4912d81eb976217,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S08-prompt-zh-en.txt,7705d42b346d7752314d9577a73dd7788e1ea08397541d26fd2f64868c6da7d7,36.00,41.80,grok_manual,5.80,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S08-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S09,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S09-firstframe.png,1980269,bff8a986fb10938fe4f58d16c29ddc13e1d8ff6e92e3883da0cad3f99f4ec611,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S09-prompt-zh-en.txt,49fa79714dfce97a57f91f03c29a31a2dcde4e820a87f42d98383d87b0831b0a,41.80,48.00,grok_manual,5.80,09_泛健康日更/work/HC20260810-003/production/v01/05_grok_videos/01_raw/HC20260810-003-v01-S09-takeNN.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-003,v01,S10,09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-003-v01-S10-firstframe.png,57634,c2a5f88d4c681ebf5a373561823705b7109c68faaf63374686c1bbcd91ee1f47,09_泛健康日更/work/HC20260810-003/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-003-v01-S10-prompt-zh-en.txt,80efb5f6a17e1c02e4fa4d07ba063263bb82ab106ce637698a91b47f490f9d82,48.00,55.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-003/production/v01/06_edit/01_rough_cut/HC20260810-003-v01-S10-deterministic-post.mp4,6a9790399ad4353b5dd6aecd36b447cb895742258b0f7858e9523ae04f75d2b8,3603709318e32a6ac07e8c864c607fbd879396350315b031e8c9fb9988a86694,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
