batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-007,v01,S01,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S01-firstframe.png,2127611,16ec5daff52082f399981e9e98d0986a5c055ecc54a3ac95af8968fedc787cf7,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S01-prompt-zh-en.txt,252567df00264198872d5097b38fd18c8038a8d86addf4d53a25eb7e12273fb9,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S01-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S02,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S02-firstframe.png,1894837,03689ddc5d1c7b70f6d8d470a3f9cd6390be49e9cfe656594f01052be5f71f83,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S02-prompt-zh-en.txt,f29232890fb397896f659d1c29b76dbf3c34d021ed1063c0ae926077f520b474,04.00,09.40,grok_manual,5.40,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S02-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S03,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S03-firstframe.png,2275080,2708995cb40bf82de0a015a0465d0be4561e520e8d85c672eb6ffcc04967826d,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S03-prompt-zh-en.txt,7a5531744257bb4645e58845f538b3a7bc4307a21f9d5d7bf752ad7d6a99c9be,09.40,14.70,grok_manual,5.30,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S03-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S04,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S04-firstframe.png,1637738,06b655be8f317a9cf70150074d0412d53fa7856f6c9852587d5f75a978467693,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S04-prompt-zh-en.txt,2fe6743e7db9b38869d4c26048ee4660d186bfd276376532e6b6520fd6897fcf,14.70,20.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-007/production/v01/06_edit/01_rough_cut/HC20260810-007-v01-S04-deterministic-post.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S05,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S05-firstframe.png,1812895,4c6d64ae276c0099e7aeb07be81dff37d2670bec8955eb3bd97aa9b9c5aa661d,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S05-prompt-zh-en.txt,90dd0d56033e602761c682d9e90997f89b0e4ceeaca73fb9539db94ae393c24b,20.00,25.40,grok_manual,5.40,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S05-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S06,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S06-firstframe.png,2156464,57ec7fd4f7f4d9dc9a1c5ab226cba8832a982f971179b2f769cbf0659d331b05,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S06-prompt-zh-en.txt,c17fd9a9ac557e116d4ad47a03aabc4e7bb4b3e2257ee2f8e0c1c3f7c70a7c07,25.40,30.90,grok_manual,5.50,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S06-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S07,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S07-firstframe.png,2090069,4911caa0c6d9fc7389d81091ee5212e6bee31369a1f4b13f8eb88a205b480d56,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S07-prompt-zh-en.txt,bef787e61205b26e61e99c6988a383f3bc77a66ecd8bfb20c8dd00dc1031ba8a,30.90,36.40,deterministic_post,0.00,09_泛健康日更/work/HC20260810-007/production/v01/06_edit/01_rough_cut/HC20260810-007-v01-S07-deterministic-post.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S08,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S08-firstframe.png,1432157,2bf5d72920dfacf14e7b8d17e7d8eee7685accb8872894765f3f6aefc75fe73e,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S08-prompt-zh-en.txt,872b2bd6b97edb85ec8dffda0f7e25739c30cf4b4b120127227581b46c55a4e8,36.40,42.90,deterministic_post,0.00,09_泛健康日更/work/HC20260810-007/production/v01/06_edit/01_rough_cut/HC20260810-007-v01-S08-deterministic-post.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S09,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S09-firstframe.png,1885157,c487d88970416e894fb900afba52dc81f73564480cecd80bc01847c457e1413d,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S09-prompt-zh-en.txt,de2165316b8ec9cc0ca1b330b37f9ac338ba42f22ad6fa9a36afd7483b4b4ebb,42.90,49.30,grok_manual,5.80,09_泛健康日更/work/HC20260810-007/production/v01/05_grok_videos/01_raw/HC20260810-007-v01-S09-takeNN.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-007,v01,S10,09_泛健康日更/work/HC20260810-007/production/v01/03_first_frames/HC20260810-007-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-007-v01-S10-firstframe.png,1534553,bdf5b8d7459aa4c8011c3b0993fae9f1510f8f8b53888e739adc7f18d70e9d59,09_泛健康日更/work/HC20260810-007/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-007-v01-S10-prompt-zh-en.txt,3db7254ed48c532aa888499901620dc4d3be0565fa0ce40e12b1a1d487bf05d6,49.30,56.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-007/production/v01/06_edit/01_rough_cut/HC20260810-007-v01-S10-deterministic-post.mp4,ada9add12707f56942cb838226c230a2321879824ec2f84eda68b215de5e76ab,dd8564cfe576b2e5c518a359449e1a11f322b2daab3734389e1bd11e1ade15d8,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
